id,name,code,implementation,active,prefix,number_next,number_increment,padding,company_id/id
ir_sequence_production_warehouse_motor_winding_assem_714,Production warehouse - Motor winding & assembly - (PW-JE) Sequence in,,standard,1,PW-JE/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_718,Production warehouse - Motor winding & assembly - (PW-JE) Sequence internal,,standard,1,PW-JE/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_715,Production warehouse - Motor winding & assembly - (PW-JE) Sequence out,,standard,1,PW-JE/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_717,Production warehouse - Motor winding & assembly - (PW-JE) Sequence packing,,standard,1,PW-JE/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_716,Production warehouse - Motor winding & assembly - (PW-JE) Sequence picking,,standard,1,PW-JE/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_720,Production warehouse - Motor winding & assembly - (PW-JE) Sequence picking before manufacturing,,standard,1,PW-JE/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_1011,Production warehouse - Motor winding & assembly - (PW-JE) Sequence repair,,standard,1,PW-JE/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_719,Production warehouse - Motor winding & assembly - (PW-JE) Sequence return,,standard,1,PW-JE/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_721,Production warehouse - Motor winding & assembly - (PW-JE) Sequence stock after manufacturing,,standard,1,PW-JE/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_723,Production warehouse - Motor winding & assembly - (PW-JE) Sequence subcontracting,,standard,1,PW-JE/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pw_e1_picking_pos,Production warehouse - PW-E1 Picking POS,,standard,1,PW-E1/POS/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_resu,Production warehouse - PW-E1 Sequence Resupply Subcontractor,,standard,1,PW-E1/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_resu_375,Production warehouse - PW-E1 Sequence Resupply Subcontractor,,standard,1,PW-E1/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_in,Production warehouse - PW-E1 Sequence in,,standard,1,PW-E1/IN/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_inte,Production warehouse - PW-E1 Sequence internal,,standard,1,PW-E1/INT/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_out,Production warehouse - PW-E1 Sequence out,,standard,1,PW-E1/OUT/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_pack,Production warehouse - PW-E1 Sequence packing,,standard,1,PW-E1/PACK/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_pick,Production warehouse - PW-E1 Sequence picking,,standard,1,PW-E1/PICK/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_pick_161,Production warehouse - PW-E1 Sequence picking before manufacturing,,standard,1,PW-E1/PC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_prod,Production warehouse - PW-E1 Sequence production,,standard,1,PW-E1/MO/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_q,Production warehouse - PW-E1 Sequence q,,standard,1,PW-E1/q/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_repa,Production warehouse - PW-E1 Sequence repair,,standard,1,PW-E1/RO/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_retu,Production warehouse - PW-E1 Sequence return,,standard,1,PW-E1/RET/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_stoc,Production warehouse - PW-E1 Sequence stock after manufacturing,,standard,1,PW-E1/SFP/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_subc,Production warehouse - PW-E1 Sequence subcontracting,,standard,1,PW-E1/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_e1_sequence_subc_374,Production warehouse - PW-E1 Sequence subcontracting,,standard,1,PW-E1/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_picking_pos,Production warehouse - PW-JE Picking POS,,standard,1,PW-JE/POS/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_resu,Production warehouse - PW-JE Sequence Resupply Subcontractor,,standard,1,PW-JE/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_resu_370,Production warehouse - PW-JE Sequence Resupply Subcontractor,,standard,1,PW-JE/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_in,Production warehouse - PW-JE Sequence in,,standard,1,PW-JE/IN/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_inte,Production warehouse - PW-JE Sequence internal,,standard,1,PW-JE/INT/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_out,Production warehouse - PW-JE Sequence out,,standard,1,PW-JE/OUT/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_repa,Production warehouse - PW-JE Sequence repair,,standard,1,PW-JE/RO/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_retu,Production warehouse - PW-JE Sequence return,,standard,1,PW-JE/RET/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_subc,Production warehouse - PW-JE Sequence subcontracting,,standard,1,PW-JE/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_je_sequence_subc_513,Production warehouse - PW-JE Sequence subcontracting,,standard,1,PW-JE/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_resu,Production warehouse - PW-MW Sequence Resupply Subcontractor,,standard,1,PW-MW/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_resu_373,Production warehouse - PW-MW Sequence Resupply Subcontractor,,standard,1,PW-MW/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_in,Production warehouse - PW-MW Sequence in,,standard,1,PW-MW/IN/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_inte,Production warehouse - PW-MW Sequence internal,,standard,1,PW-MW/INT/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_prod,Production warehouse - PW-MW Sequence production,,standard,1,PW-MW/MO/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_repa,Production warehouse - PW-MW Sequence repair,,standard,1,PW-MW/RO/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_retu,Production warehouse - PW-MW Sequence return,,standard,1,PW-MW/RET/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_subc,Production warehouse - PW-MW Sequence subcontracting,,standard,1,PW-MW/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_sequence_subc_372,Production warehouse - PW-MW Sequence subcontracting,,standard,1,PW-MW/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_mw_picking_pos,Production warehouse - PW-MW picking POS,,standard,1,PW-MW/POS/,1,1,5,base.main_company
ir_sequence_production_warehouse_plastic_pl_ek_picki,Production warehouse - Plastic ( PL-EK) Picking POS,,standard,1,PL-EK/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque,Production warehouse - Plastic ( PL-EK) Sequence Resupply Subcontractor,,standard,1,PL-EK/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_648,Production warehouse - Plastic ( PL-EK) Sequence picking before manufacturing,,standard,1,PL-EK/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_650,Production warehouse - Plastic ( PL-EK) Sequence production,,standard,1,PL-EK/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_647,Production warehouse - Plastic ( PL-EK) Sequence return,,standard,1,PL-EK/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_649,Production warehouse - Plastic ( PL-EK) Sequence stock after manufacturing,,standard,1,PL-EK/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_651,Production warehouse - Plastic ( PL-EK) Sequence subcontracting,,standard,1,PL-EK/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_642,Production warehouse - Plastic (PL-EK) Sequence in,,standard,1,PL-EK/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_646,Production warehouse - Plastic (PL-EK) Sequence internal,,standard,1,PL-EK/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_643,Production warehouse - Plastic (PL-EK) Sequence out,,standard,1,PL-EK/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_645,Production warehouse - Plastic (PL-EK) Sequence packing,,standard,1,PL-EK/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_644,Production warehouse - Plastic (PL-EK) Sequence picking,,standard,1,PL-EK/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_plastic_pl_ek_seque_1005,Production warehouse - Plastic (PL-EK) Sequence repair,,standard,1,PL-EK/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_picking,Production warehouse - Pumps ( PW-E1) Picking POS,,standard,1,PW-E1/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc,Production warehouse - Pumps ( PW-E1) Sequence Resupply Subcontractor,,standard,1,PW-E1/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_636,Production warehouse - Pumps ( PW-E1) Sequence picking before manufacturing,,standard,1,PW-E1/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_638,Production warehouse - Pumps ( PW-E1) Sequence production,,standard,1,C/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_635,Production warehouse - Pumps ( PW-E1) Sequence return,,standard,1,PW-E1/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_637,Production warehouse - Pumps ( PW-E1) Sequence stock after manufacturing,,standard,1,PW-E1/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_639,Production warehouse - Pumps ( PW-E1) Sequence subcontracting,,standard,1,PW-E1/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_630,Production warehouse - Pumps (PW-E1) Sequence in,,standard,1,PW-E1/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_634,Production warehouse - Pumps (PW-E1) Sequence internal,,standard,1,PW-E1/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_631,Production warehouse - Pumps (PW-E1) Sequence out,,standard,1,PW-E1/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_633,Production warehouse - Pumps (PW-E1) Sequence packing,,standard,1,PW-E1/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_632,Production warehouse - Pumps (PW-E1) Sequence picking,,standard,1,PW-E1/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pumps_pw_e1_sequenc_1004,Production warehouse - Pumps (PW-E1) Sequence repair,,standard,1,PW-E1/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_pw_ma_picking_p,Production warehouse JEM - ( PW-MA ) Picking POS,,standard,1,PW-MA/POS/,1,1,5,base.main_company
ir_sequence_production_warehouse_jem_pw_ma_sequence_,Production warehouse JEM - ( PW-MA ) Sequence Resupply Subcontractor,,standard,1,PW-MA/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_jem_pw_ma_sequence__943,Production warehouse JEM - ( PW-MA ) Sequence picking before manufacturing,,standard,1,PW-MA/PC/,1,1,5,base.main_company
ir_sequence_production_warehouse_jem_pw_ma_sequence__945,Production warehouse JEM - ( PW-MA ) Sequence production,,standard,1,PW-MA/MO/,1,1,5,base.main_company
ir_sequence_production_warehouse_jem_pw_ma_sequence__942,Production warehouse JEM - ( PW-MA ) Sequence return,,standard,1,PW-MA/RET/,1,1,5,base.main_company
ir_sequence_production_warehouse_jem_pw_ma_sequence__944,Production warehouse JEM - ( PW-MA ) Sequence stock after manufacturing,,standard,1,PW-MA/SFP/,1,1,5,base.main_company
ir_sequence_production_warehouse_jem_pw_ma_sequence__946,Production warehouse JEM - ( PW-MA ) Sequence subcontracting,,standard,1,PW-MA/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_jem_department_pw_m_773,Production warehouse JEM Department - (PW-MA) Picking POS,,standard,1,PW-MW/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_772,Production warehouse JEM Department - (PW-MA) Sequence Resupply Subcontractor,,standard,1,PW-MW/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_768,Production warehouse JEM Department - (PW-MA) Sequence picking before manufacturing,,standard,1,PW-MW/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_770,Production warehouse JEM Department - (PW-MA) Sequence production,,standard,1,PW-MW/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_767,Production warehouse JEM Department - (PW-MA) Sequence return,,standard,1,PW-MW/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_769,Production warehouse JEM Department - (PW-MA) Sequence stock after manufacturing,,standard,1,PW-MW/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_771,Production warehouse JEM Department - (PW-MA) Sequence subcontracting,,standard,1,PW-MW/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_pw_mw,Production warehouse Motor Winding - (PW-MW) Sequence in,,standard,1,PW-MW/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_pw_mw_766,Production warehouse Motor Winding - (PW-MW) Sequence internal,,standard,1,PW-MW/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_pw_mw_763,Production warehouse Motor Winding - (PW-MW) Sequence out,,standard,1,PW-MW/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_pw_mw_765,Production warehouse Motor Winding - (PW-MW) Sequence packing,,standard,1,PW-MW/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_pw_mw_764,Production warehouse Motor Winding - (PW-MW) Sequence picking,,standard,1,PW-MW/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_pw_mw_1015,Production warehouse Motor Winding - (PW-MW) Sequence repair,,standard,1,PW-MW/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pw_ma_sequence_resu,Production warehouse PW-MA Sequence Resupply Subcontractor,,standard,1,PW-MA/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_sequence_resu_367,Production warehouse PW-MA Sequence Resupply Subcontractor,,standard,1,PW-MA/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_sequence_in,Production warehouse PW-MA Sequence in,,standard,1,PW-MA/IN/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_sequence_out,Production warehouse PW-MA Sequence out,,standard,1,PW-MA/OUT/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_sequence_prod,Production warehouse PW-MA Sequence production,,standard,1,PW-MA/MO/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_sequence_retu,Production warehouse PW-MA Sequence return,,standard,1,PW-MA/RET/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_sequence_subc,Production warehouse PW-MA Sequence subcontracting,,standard,1,PW-MA/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_sequence_subc_511,Production warehouse PW-MA Sequence subcontracting,,standard,1,PW-MA/SBC/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_sequence_tran,Production warehouse PW-MA Sequence transfer,,standard,1,PW-MA/INT/,1,1,5,base.main_company
ir_sequence_production_warehouse_pw_ma_picking_pos,Production warehouse PW-MA picking POS,,standard,1,PW-MA/POS/,1,1,5,base.main_company
ir_sequence_production_warehouse_for_machining_and_a,Production warehouse for Machining and Assembly of JEM - ( PW-MA ) Picking POS,,standard,1,PW-MA/POS/,1,1,5,base.main_company
ir_sequence_production_warehouse_for_machining_and_a_959,Production warehouse for Machining and Assembly of JEM - ( PW-MA ) Sequence Resupply Subcontractor,,standard,1,PW-MA/RES/,1,1,5,base.main_company
ir_sequence_production_warehouse_for_machining_and_a_949,Production warehouse for Machining and Assembly of JEM - ( PW-MA ) Sequence in,,standard,1,PW-MA/IN/,1,1,5,base.main_company
ir_sequence_production_warehouse_for_machining_and_a_953,Production warehouse for Machining and Assembly of JEM - ( PW-MA ) Sequence internal,,standard,1,PW-MA/INT/,1,1,5,base.main_company
ir_sequence_production_warehouse_for_machining_and_a_950,Production warehouse for Machining and Assembly of JEM - ( PW-MA ) Sequence out,,standard,1,PW-MA/OUT/,1,1,5,base.main_company
ir_sequence_production_warehouse_for_machining_and_a_952,Production warehouse for Machining and Assembly of JEM - ( PW-MA ) Sequence packing,,standard,1,PW-MA/PACK/,1,1,5,base.main_company
ir_sequence_production_warehouse_for_machining_and_a_951,Production warehouse for Machining and Assembly of JEM - ( PW-MA ) Sequence picking,,standard,1,PW-MA/PICK/,1,1,5,base.main_company
